;Cod_setor;MediaMoradorDomicilio;RendaMediaDomicilio;RendaMediaPerCapitaGeral;RendaMediaPerCapitaComRendimento;nAbsDomicilios;nAbsDomiciliosCasa;nAbsDomiciliosApto;nAbsImoveisAlugados;nAbs1PessoasDomicilio;nAbs1PessoasDomicilio;nAbs2PessoasDomicilio;nAbs3PessoasDomicilio;nAbs4PessoasDomicilio;nAbs5ouMaisPessoasDomicilio;nAbsHabitantes;nAbsMoradoresCasa;nAbsMoradoresApto;nAbsMoradoresImoveisAlugados;nAbsConjuges;nAbsHomensResidentes;nAbsMulheresResidentes;TotalRendNomMensalDomParticulares;TotalRendimentoNomMensalDomParticularesPermanentes;TotalRendimentoNomMensalDomParitulcaresImprovisados;nAbsPessoasClasseE;nAbsPessoasClasseD;nAbsPessoasClasseC;nAbsPessoasClasseB;nAbsPessoasClasseA
1095;270380905000011;3.49;397.08;190.57;411.69;374;374;0;0;76;76;61;68;72;42201413;1306;1306;0;0;1306;732;574;202962;202962;0;326;0;2;0;2
1096;270380905000012;4.45;259.65;140.13;303.62;40;40;0;1;2;2;5;8;6;6750;178;178;0;6;178;96;82;18217;18217;0;35;0;0;0;0
1097;270380905000013;3.64;225.83;136.95;382.34;202;200;0;0;44;44;39;23;26;3015122;730;728;0;0;730;417;313;75321;75321;0;113;0;2;0;0
1098;270380905000014;3.88;283.06;143.91;313.45;53;52;0;0;11;11;7;7;5;8652;203;202;0;0;203;112;91;22882;22372;510;41;0;0;0;0
1099;270380905000015;4.27;304.4;178.63;438.68;166;166;0;0;9;9;30;42;22;251447;708;708;0;0;708;363;345;99141;99141;0;101;3;2;0;0
1100;270380905000016;4.38;350.12;182.27;353.61;214;214;0;0;18;18;27;40;38;33201812;937;937;0;0;937;494;443;129774;129774;0;180;2;2;0;0
1101;270380905000017;3.48;372.44;224.78;620.21;229;204;1;5;49;49;38;29;30;251563;750;712;1;9;750;398;352;133966;127930;6036;104;4;5;0;1
1102;270380905000018;3.74;439.68;219.2;525.63;225;222;0;14;40;40;50;28;37;271785;845;833;0;39;845;451;394;151906;151372;534;152;3;4;0;1
1103;270380905000019;4.12;356.48;173.91;355.81;203;198;0;0;27;27;27;32;35;25231212;826;816;0;0;826;452;374;108522;108162;360;170;3;3;0;0
1104;270380905000020;4.44;338.61;182.88;360.72;153;153;0;24;8;8;21;32;34;1322113;679;679;0;97;679;324;355;91623;91623;0;119;2;1;0;0
1105;270380905000021;3.9;372.02;212.09;418.78;263;249;4;49;21;21;48;51;55;3825117;1030;988;12;177;1030;524;506;164581;164447;134;183;4;6;0;0
1106;270380905000022;3.83;312.33;172.24;318.67;259;233;0;0;36;36;40;42;35;4112108;953;896;0;0;953;503;450;123326;120225;3101;214;0;1;0;0
1107;270380905000023;4.05;343.18;184.19;379.47;147;147;0;3;10;10;25;33;28;1617112;595;595;0;11;595;296;299;81966;81966;0;113;1;0;0;0
1108;270380905000024;4.47;398.07;183.92;341.57;15;15;0;0;1;1;1;2;5;2210;67;67;0;0;67;35;32;9564;9564;0;15;0;0;0;0
1109;270390805000001;3.56;765.85;395.02;653.86;267;263;0;32;32;32;40;58;75;351035;961;936;0;98;961;472;489;324313;323344;969;207;18;15;0;3
1110;270390805000002;3.71;479.14;242.64;498.09;238;234;0;23;23;23;39;61;55;211486;877;867;0;82;877;410;467;169698;168918;780;192;3;4;0;1
1111;270390805000003;4.29;392.32;208.42;447.39;117;117;0;0;15;15;13;19;20;151786;502;502;0;0;502;271;231;84851;84851;0;85;1;3;0;0
1112;270390805000004;3.41;500.18;288.28;500.43;112;112;0;0;20;20;22;24;24;9630;382;382;0;0;382;212;170;89077;89077;0;90;1;5;0;0
1113;270390805000005;3.75;512.0;227.77;475.64;114;113;0;0;19;19;14;20;24;151054;425;424;0;0;425;228;197;80858;80558;300;111;0;0;0;0
1114;270390805000006;3.7;469.73;252.9;468.16;267;267;0;38;33;33;49;65;42;3120117;989;989;0;135;989;500;489;201307;201307;0;207;6;7;1;0
1115;270390805000007;3.88;412.88;183.0;345.67;17;17;0;1;3;3;0;3;6;2120;66;66;0;4;66;33;33;9333;9333;0;16;0;0;0;0
1116;270400505000001;3.71;431.07;262.71;425.34;289;289;0;49;30;30;55;56;66;3722104;1073;1073;0;142;1073;512;561;232234;232234;0;230;8;7;0;0
1117;270400505000002;3.48;1109.96;613.58;996.33;275;275;0;31;32;32;49;61;73;331671;957;957;0;122;957;428;529;509655;509655;0;190;19;46;3;2
1118;270400505000003;3.55;840.23;507.68;857.58;274;262;0;32;28;28;53;65;57;2713108;951;939;0;86;951;440;511;396783;396783;0;191;19;19;0;2
1119;270400505000004;3.69;1113.13;558.03;872.43;314;314;0;35;19;19;61;74;71;502392;1160;1160;0;110;1160;559;601;542156;542156;0;228;26;41;1;3
1120;270400505000005;4.02;538.65;296.16;556.12;292;291;0;39;15;15;53;68;53;50201310;1173;1170;0;140;1173;590;583;277505;277105;400;239;14;9;0;0
1121;270400505000006;3.99;269.94;152.66;403.28;282;282;0;30;16;16;36;78;65;3920119;1126;1126;0;115;1126;522;604;129452;129452;0;168;4;1;0;0
1122;270400505000007;3.77;383.26;224.05;367.85;39;39;0;11;5;5;7;10;5;2620;147;147;0;49;147;71;76;24646;24646;0;37;0;0;0;0
1123;270400505000008;4.09;493.65;240.6;443.18;347;347;0;5;21;21;40;89;62;7034165;1419;1419;0;14;1419;721;698;274769;274769;0;304;4;7;0;1
1124;270400505000009;3.58;509.69;269.9;506.06;74;73;1;10;8;8;13;14;23;8510;265;261;4;30;265;123;142;56679;56679;0;60;3;2;0;0
1125;270400505000010;3.89;426.26;235.0;419.79;136;131;0;29;16;16;22;18;39;121592;529;523;0;92;529;269;260;97720;97720;0;119;3;0;0;0
1126;270400505000011;3.72;287.59;165.15;408.44;81;81;0;14;13;13;20;11;9;81152;301;301;0;45;301;149;152;37985;37985;0;49;1;0;0;0
1127;270400505000012;4.4;420.1;185.36;364.1;129;129;0;13;9;9;14;19;27;251984;567;567;0;42;567;279;288;81559;81559;0;99;3;2;0;0
1128;270400505000013;3.65;492.35;275.78;469.93;205;205;0;13;18;18;41;53;41;231473;749;749;0;48;749;360;389;163537;163537;0;172;6;1;1;0
1129;270400505000015;3.74;370.17;199.83;400.57;588;586;0;26;41;41;101;145;126;97342116;2198;2194;0;95;2198;1091;1107;353303;353053;250;420;10;3;0;0
1130;270400505000016;3.5;385.82;220.85;390.32;357;353;0;5;24;24;87;91;66;4323106;1241;1234;0;24;1241;633;608;236531;235741;790;295;4;3;0;0
1131;270400505000017;3.61;484.12;247.29;489.69;163;163;0;2;12;12;24;48;41;24542;589;589;0;6;589;301;288;123891;123891;0;114;2;7;0;1
1132;270400505000018;3.91;302.72;153.71;446.2;93;93;0;7;2;2;15;27;22;14632;364;364;0;29;364;178;186;45959;45959;0;53;1;1;0;0
1133;270400505000020;3.25;761.44;395.67;648.62;206;205;0;0;25;25;44;60;40;171062;668;667;0;0;668;347;321;221181;221181;0;182;3;2;0;3
1134;270400505000021;3.65;345.93;193.71;470.55;196;195;0;4;15;15;33;49;51;211580;712;711;0;13;712;364;348;112833;112753;80;144;3;0;0;0
1135;270400505000023;4.03;513.18;252.04;512.35;78;78;0;4;5;5;7;17;24;111020;314;314;0;18;314;159;155;62507;62507;0;65;1;2;0;0
1136;270400505000024;3.47;400.65;240.19;436.14;397;397;0;3;39;39;85;94;85;552284;1376;1376;0;5;1376;677;699;281216;281216;0;309;6;6;0;0
1137;270400505000025;3.91;658.66;370.19;753.85;142;142;0;0;16;16;21;31;21;241673;555;555;0;0;555;267;288;164447;164447;0;103;0;5;0;1
1138;270400505000026;3.87;402.74;218.71;461.27;38;38;0;1;4;4;4;13;4;9200;147;147;0;3;147;76;71;25370;25370;0;25;1;1;0;0
1139;270400505000027;3.6;412.1;288.9;456.16;20;20;0;1;1;1;3;6;3;7000;72;72;0;5;72;34;38;17334;17334;0;18;0;0;0;0
1140;270400505000028;3.69;386.98;234.2;436.94;286;285;0;1;29;29;51;58;73;3020137;1054;1053;0;5;1054;535;519;204924;204924;0;219;3;2;0;0
1141;270400505000029;3.68;391.29;216.13;555.6;154;153;1;7;18;18;25;37;32;171371;566;562;4;26;566;280;286;102230;102230;0;88;4;4;0;0
1142;270400505000030;3.57;553.84;304.48;498.17;198;198;0;6;17;17;38;45;51;30742;706;706;0;17;706;353;353;173860;173860;0;166;5;7;0;0
1143;270400505000033;3.52;400.19;247.09;433.45;107;106;0;1;6;6;15;32;30;18410;377;373;0;3;377;183;194;77587;77033;554;80;2;2;0;0
1144;270400505000034;3.89;396.35;278.8;425.54;46;46;0;0;3;3;9;9;11;8301;179;179;0;0;179;97;82;40426;40426;0;37;1;1;0;0
1145;270400505000035;4.14;650.93;346.07;618.3;294;294;0;44;14;14;43;68;60;553285;1216;1216;0;185;1216;610;606;333262;333262;0;239;15;16;0;1
1146;270400505000036;3.59;447.93;231.95;417.26;113;110;0;0;11;11;16;31;24;14940;401;395;0;0;401;204;197;78352;76552;1800;98;0;1;0;0
1147;270400505000037;4.22;275.95;129.57;298.19;56;53;0;8;5;5;7;10;11;9541;233;227;0;27;233;118;115;21768;21408;360;41;0;0;0;0
1148;270400505000038;3.98;294.14;144.59;336.82;65;65;0;1;1;1;9;18;20;6541;259;259;0;3;259;127;132;29640;29640;0;42;2;0;0;0
1149;270400505000039;4.0;366.1;173.68;328.96;48;48;0;2;2;2;7;10;13;8610;192;192;0;8;192;86;106;27962;27962;0;44;0;1;0;0
1150;270410405000001;4.02;512.28;262.6;550.59;215;215;0;27;26;26;30;39;39;382087;864;864;0;101;864;404;460;182245;182245;0;181;5;6;0;0
1151;270410405000002;3.67;530.34;292.32;543.55;223;223;0;26;21;21;52;44;45;2417115;818;818;0;89;818;372;446;201113;201113;0;175;9;9;0;1
1152;270410405000003;3.5;626.71;342.89;640.12;214;213;0;32;25;25;43;43;45;301861;747;746;0;111;747;357;390;216361;215961;400;175;10;12;0;1
1153;270410405000004;3.64;510.34;316.47;618.83;203;203;0;17;16;16;36;50;47;291464;738;738;0;60;738;348;390;194312;194312;0;130;3;16;0;0
1154;270410405000005;4.12;219.87;122.32;390.18;195;195;0;12;13;13;39;32;25;4419127;803;803;0;47;803;401;402;76086;76086;0;106;0;0;0;0
1155;270410405000006;4.22;372.58;196.72;360.14;407;404;0;59;23;23;57;95;73;64451813;1713;1704;0;224;1713;837;876;251017;250617;400;361;4;1;1;0
1156;270410405000007;3.68;526.13;287.38;597.98;247;247;0;29;14;14;45;64;64;291765;909;909;0;107;909;426;483;214675;214675;0;174;9;13;0;0
1157;270410405000008;3.49;857.68;504.23;845.52;182;180;0;19;16;16;39;39;43;241152;632;629;0;65;632;292;340;277329;275819;1510;142;7;22;1;0
1158;270410405000009;3.54;298.82;174.68;321.99;207;207;0;3;26;26;41;45;45;251065;732;732;0;11;732;358;374;102714;102714;0;189;2;1;0;0
1159;270410405000010;3.56;542.1;281.48;450.64;233;232;0;2;19;19;44;67;39;381364;826;825;0;6;826;402;424;194224;193864;360;222;5;2;0;0
1160;270410405000011;3.78;319.78;182.89;425.85;204;200;0;0;13;13;31;52;44;331654;763;755;0;0;763;369;394;116682;114900;1782;133;2;2;0;1
1161;270410405000012;3.72;338.92;186.27;295.11;176;172;0;5;24;24;23;36;37;291046;653;640;0;17;653;350;303;97976;96976;1000;167;3;1;0;0
1162;270410405000013;3.76;246.65;147.42;342.0;167;167;0;0;10;10;32;49;28;2011114;628;628;0;0;628;327;301;75923;75923;0;98;0;1;0;0
1163;270410405000014;3.86;376.61;205.91;372.99;204;204;0;6;16;16;42;39;38;332094;787;787;0;22;787;393;394;136516;136516;0;168;1;3;0;0
1164;270410405000015;3.97;427.75;192.52;469.39;148;148;0;8;13;13;20;38;26;261073;587;587;0;28;587;280;307;98571;98571;0;117;4;2;0;0
1165;270410405000016;3.88;248.83;129.61;370.23;241;240;0;4;15;15;50;46;49;411896;934;930;0;19;934;472;462;98112;98112;0;142;4;3;0;0
1166;270410405000017;3.86;298.59;184.97;397.37;249;246;0;2;25;25;41;50;38;4721165;953;949;0;10;953;494;459;147335;146765;570;164;7;4;0;0
1167;270410405000018;3.84;351.16;195.53;356.25;305;302;0;1;13;13;46;85;65;512594;1175;1160;0;3;1175;584;591;182043;180067;1976;278;4;1;0;0
1168;270410405000019;3.55;226.35;156.68;398.81;124;123;0;0;9;9;31;26;24;19911;438;437;0;0;438;218;220;57030;56510;520;65;2;0;0;0
1169;270410405000020;3.77;275.21;164.54;361.7;162;158;0;1;12;12;31;37;28;271343;609;596;0;2;609;320;289;83914;83402;512;107;2;1;0;0
1170;270410405000021;3.84;288.89;179.17;362.63;248;245;0;26;14;14;40;67;58;2519122;950;942;0;86;950;485;465;136348;134826;1522;198;2;0;0;0
1171;270410405000022;3.78;476.95;256.01;511.38;263;262;0;23;13;13;49;64;68;391095;991;990;0;92;991;482;509;205063;204263;800;200;10;8;0;0
1172;270420305000001;3.68;766.32;423.24;666.51;289;277;0;27;32;32;51;52;64;372356;1031;1019;0;105;1031;481;550;358902;358902;0;220;11;23;1;2
1173;270420305000002;3.38;580.87;320.67;552.93;358;356;0;31;46;46;88;64;83;3423102;1215;1203;0;100;1215;585;630;322911;321891;1020;277;13;14;1;0
1174;270420305000003;4.02;466.82;234.92;434.58;246;246;0;21;19;19;33;54;61;3320117;990;990;0;83;990;474;516;187706;187706;0;216;3;4;0;1
1175;270420305000004;3.78;391.62;229.7;394.39;86;86;0;0;12;12;15;15;16;9874;325;325;0;0;325;172;153;62708;62708;0;72;0;0;0;0
1176;270420305000005;4.05;222.22;188.19;694.76;162;162;0;1;16;16;17;47;25;27959;656;656;0;4;656;341;315;101435;101435;0;77;0;1;0;0
1177;270420305000006;4.2;462.08;259.12;570.33;133;133;0;0;11;11;21;25;24;241065;559;559;0;0;559;271;288;113496;113496;0;83;0;0;0;2
1178;270420305000007;4.32;468.77;194.64;463.97;109;109;0;1;8;8;8;23;26;201722;471;471;0;4;471;218;253;79602;79602;0;86;3;1;0;0
1179;270420305000008;4.1;217.13;149.57;420.69;239;239;0;0;16;16;32;49;44;4136145;980;980;0;0;980;497;483;119056;119056;0;100;1;0;0;0
1180;270420305000009;4.35;265.05;141.98;406.65;258;249;0;5;14;14;34;48;45;4431156;1116;1082;0;15;1116;559;557;125654;121268;4386;132;2;0;0;1
1181;270420305000010;4.19;334.99;159.16;383.15;156;156;0;0;8;8;22;31;40;201695;654;654;0;0;654;317;337;82761;82761;0;102;2;1;0;0
1182;270420305000011;3.75;403.46;239.2;417.33;159;159;0;1;6;6;35;39;35;23955;597;597;0;3;597;310;287;117687;117687;0;129;2;0;0;0
1183;270420305000012;4.67;436.92;179.21;408.11;52;52;0;0;0;0;6;8;12;12536;243;243;0;0;243;137;106;41219;41219;0;48;1;0;0;0
1184;270420305000013;4.17;401.29;192.2;430.06;285;285;0;5;17;17;42;68;43;50262310;1189;1189;0;14;1189;594;595;190085;190085;0;231;2;6;0;0
1185;270420305000014;4.13;784.23;329.72;757.96;115;115;0;2;9;9;16;20;21;201865;475;475;0;9;475;227;248;123825;123825;0;68;3;2;0;1
1186;270420305000015;3.54;353.3;197.62;449.75;250;250;0;1;26;26;50;58;54;321682;885;885;0;2;885;426;459;142960;142960;0;156;0;4;0;1
1187;270420305000016;4.18;364.42;212.64;378.25;332;332;0;0;16;16;49;61;71;6938119;1387;1387;0;0;1387;717;670;245889;245889;0;303;1;2;0;0
1188;270420305000017;3.57;321.9;201.47;354.02;271;270;0;9;28;28;50;57;62;412353;967;964;0;34;967;475;492;160371;160371;0;208;3;0;0;0
1189;270420305000018;3.8;411.18;221.14;373.1;234;228;0;19;13;13;43;61;42;2822116;886;866;0;66;886;437;449;157449;155355;2094;202;4;6;0;0
1190;270420305000019;4.42;511.78;262.01;450.43;199;199;0;14;6;6;29;37;37;4220119;879;879;0;71;879;436;443;186029;186029;0;185;4;4;0;0
1191;270420305000020;3.75;337.36;186.27;452.65;300;297;0;24;19;19;58;70;68;461696;1127;1109;0;75;1127;587;540;174722;173170;1552;194;4;2;0;0
1192;270420305000021;4.15;465.19;244.86;420.89;93;93;0;11;4;4;21;12;27;13712;386;386;0;35;386;182;204;77864;77864;0;85;1;3;0;0
1193;270420305000022;3.55;351.92;214.45;520.14;298;298;0;21;21;21;52;88;65;421962;1059;1059;0;70;1059;536;523;188291;188291;0;170;3;7;0;0
1194;270420305000023;3.68;586.62;323.57;554.97;197;195;1;20;10;10;39;48;47;271733;729;716;6;81;729;367;362;190908;190748;160;162;9;8;0;0
1195;270420305000024;4.44;493.9;212.42;422.89;59;59;0;0;3;3;6;6;13;18822;262;262;0;0;262;124;138;46095;46095;0;56;0;0;0;0
1196;270420305000025;3.83;386.25;189.98;378.45;155;155;0;2;9;9;26;42;35;20955;594;594;0;9;594;293;301;94612;94612;0;141;0;0;0;0
1197;270420305000026;3.56;447.6;249.18;383.74;52;52;0;0;6;6;10;14;10;3512;185;185;0;0;185;95;90;38374;38374;0;49;0;1;0;0
1198;270420305000027;4.29;321.67;162.99;458.58;48;48;0;1;4;4;1;14;10;9414;206;206;0;3;206;108;98;27056;27056;0;28;0;0;0;0
1199;270420305000028;4.29;320.75;161.01;316.45;104;104;0;2;7;7;12;23;23;111177;446;446;0;10;446;210;236;54745;54745;0;89;1;0;0;0
1200;270420305000029;3.87;285.33;146.41;433.67;123;123;0;0;10;10;23;17;35;161335;476;476;0;0;476;238;238;57245;57245;0;67;0;1;0;0
1201;270420305000030;3.93;321.5;163.65;386.49;139;139;0;0;13;13;15;35;29;231264;546;546;0;0;546;276;270;72560;72560;0;100;0;0;0;0
1202;270420305000031;3.75;302.18;163.55;478.98;40;40;0;0;3;3;5;15;5;8210;150;150;0;0;150;73;77;20117;20117;0;21;0;1;0;0
1203;270420305000032;3.95;444.16;217.47;486.47;148;147;0;2;5;5;15;42;44;215123;585;580;0;12;585;282;303;102645;102085;560;114;3;2;1;0
1204;270420305000033;3.59;416.06;234.27;377.07;111;105;0;3;11;11;16;27;26;11930;401;377;0;10;401;190;211;79184;77450;1734;96;2;2;1;0
1205;270420305000034;4.34;366.65;219.55;321.46;237;237;0;20;10;10;34;47;60;3320138;1029;1029;0;78;1029;526;503;179376;179376;0;227;0;1;0;0
1206;270420305000035;4.1;496.22;283.56;442.84;220;220;0;17;20;20;27;41;47;4221114;901;901;0;67;901;457;444;208134;208134;0;200;5;2;0;0
1207;270420305000036;3.85;665.15;304.84;601.33;88;88;0;1;2;2;16;27;18;12722;339;339;0;9;339;168;171;87794;87794;0;77;2;0;0;1
1208;270420305000037;3.51;270.68;154.07;366.48;81;81;0;1;4;4;17;23;18;11701;284;284;0;2;284;137;147;37747;37747;0;39;2;1;0;0
1209;270420305000038;3.92;349.77;165.08;382.91;118;118;0;0;5;5;21;30;21;201163;462;462;0;0;462;238;224;64711;64711;0;86;2;2;0;0
1210;270420305000039;5.08;336.43;213.85;393.68;134;134;0;8;4;4;12;17;13;2138207;681;681;0;53;681;357;324;103781;103781;0;97;0;0;0;0
1211;270420305000040;3.53;447.88;247.94;421.15;40;40;0;3;6;6;8;9;6;4411;141;141;0;7;141;64;77;30744;30744;0;39;1;0;0;0
1212;270420305000041;4.79;414.16;211.31;353.65;104;104;0;0;4;4;7;22;17;209148;498;498;0;0;498;242;256;84323;84323;0;102;0;2;0;0
1213;270430205060001;2.97;6477.5;3508.8;5259.5;269;2;263;52;36;36;73;62;61;33210;800;8;783;171;800;351;449;2469444;2469444;0;10;13;112;30;85
1214;270430205060002;3.13;5209.19;2711.16;3636.4;299;28;269;78;35;35;80;66;69;351021;935;107;818;239;935;391;544;2263972;2263972;0;17;8;166;58;45
1215;270430205060003;2.8;4238.33;2712.88;4078.55;175;24;151;35;28;28;53;38;40;15010;490;75;415;92;490;207;283;1195245;1195245;0;19;13;78;19;29
1216;270430205060004;2.84;4755.35;3573.05;4565.9;310;20;288;45;50;50;86;74;71;22610;881;71;803;139;881;372;509;2720963;2720963;0;43;14;141;41;39
1217;270430205060005;2.75;3838.45;2824.99;3707.54;380;46;332;69;63;63;115;97;74;24520;1044;157;877;198;1044;469;575;2531483;2531483;0;26;18;239;27;41
1218;270430205060006;2.67;4348.75;2607.94;3642.59;287;22;265;84;75;75;72;65;43;22521;767;87;680;207;767;305;462;1768475;1768475;0;41;23;125;26;48
1219;270430205060007;2.93;5874.17;3341.39;4773.41;333;24;309;74;44;44;84;90;84;28300;976;83;893;234;976;443;533;2868403;2868403;0;13;14;161;37;96
1220;270430205060008;2.98;3654.69;2119.51;3058.94;246;18;227;59;30;30;67;77;41;19920;734;85;647;184;734;296;438;1388004;1388004;0;22;19;145;25;24
1221;270430205060009;2.95;3739.91;2254.67;3344.73;270;42;219;57;44;44;76;62;54;19850;797;171;607;143;797;340;457;1609850;1609850;0;40;20;127;23;35
1222;270430205060010;2.53;4909.49;3005.24;4132.21;187;1;185;52;40;40;66;42;26;11100;473;10;462;117;473;206;267;1281108;1281108;0;14;16;76;27;41
1223;270430205060011;2.92;6252.05;3472.65;4679.54;462;4;448;101;78;78;122;113;96;261472;1344;21;1292;278;1344;549;795;4253912;4252867;1045;32;27;174;72;139
1224;270430205060012;2.74;5870.29;3420.05;4674.47;473;3;470;151;99;99;129;109;88;34860;1296;12;1284;364;1296;563;733;4012840;4012840;0;29;18;223;60;127
1225;270430205060013;2.57;6172.3;3653.54;4935.75;270;0;270;82;70;70;69;64;46;16410;695;0;695;178;695;308;387;2330021;2330021;0;14;8;118;46;75
1226;270430205060014;2.8;7063.19;4282.14;5980.23;280;0;280;66;50;50;92;51;50;29350;785;0;785;177;785;369;416;3120138;3120138;0;13;14;101;32;105
1227;270430205060015;2.15;6462.89;4969.04;6275.0;194;0;194;77;75;75;58;28;28;2201;417;0;417;121;417;199;218;1957800;1957800;0;4;10;72;25;74
1228;270430205060016;2.87;6737.38;3776.64;4989.28;372;7;365;87;60;60;112;85;71;30940;1067;37;1030;238;1067;468;599;3642794;3642794;0;21;20;145;54;121
1229;270430205060017;2.58;5778.49;3356.08;4384.43;231;1;230;62;51;51;64;61;41;13100;597;2;595;167;597;258;339;1845334;1845334;0;21;7;119;31;51
1230;270430205060018;2.88;8149.82;4718.4;6711.65;165;0;164;32;23;23;51;41;27;20210;475;0;473;99;475;222;253;2032100;2032100;0;8;5;58;16;66
1231;270430205060019;2.82;8147.93;4596.44;6151.42;350;7;342;63;62;62;96;79;80;231000;986;17;967;159;986;448;538;4109487;4109487;0;9;16;114;47;158
1232;270430205060020;2.92;9555.87;5422.57;7003.58;381;9;370;93;69;69;108;83;65;301951;1112;22;1083;229;1112;446;666;5432953;5432953;0;16;20;130;54;130
1233;270430205060021;3.24;9924.84;4828.41;6783.54;212;9;200;26;16;16;53;55;53;25522;691;33;643;86;691;321;370;3020912;3019082;1830;8;4;61;22;110
1234;270430205060022;2.08;5163.8;4365.86;5239.03;143;6;137;60;60;60;38;26;13;5100;297;17;280;95;297;129;168;1203518;1203518;0;14;10;62;22;28
1235;270430205060023;3.1;6978.52;3754.73;5456.24;208;3;196;43;34;34;43;46;55;171111;644;11;615;147;644;280;364;2149084;2149084;0;10;5;79;31;71
1236;270430205060024;2.83;4407.95;2668.5;3491.81;292;28;264;86;41;41;94;78;45;221020;827;88;739;258;827;345;482;1906105;1906105;0;26;22;148;48;36
1237;270430205060025;3.23;2713.47;1424.45;2226.11;360;145;201;104;41;41;86;89;75;371172;1154;548;568;328;1154;483;671;1451777;1451777;0;93;40;164;21;19
1238;270430205060026;3.5;1319.3;688.16;1086.78;337;310;3;113;43;43;63;70;85;3918104;1180;1114;5;340;1180;539;641;731138;731138;0;209;37;69;6;4
1239;270430205060027;3.52;856.5;509.14;855.78;331;259;0;112;33;33;68;76;73;461957;1165;963;0;360;1165;535;630;522884;522884;0;222;21;38;0;1
1240;270430205060028;3.47;871.14;522.13;822.68;365;358;3;104;40;40;77;101;73;2521156;1265;1248;6;342;1265;569;696;587393;587393;0;252;34;42;1;1
1241;270430205060029;3.34;1001.7;576.76;952.62;344;283;16;135;28;28;89;87;71;391693;1148;987;34;405;1148;520;628;589933;589933;0;196;49;57;0;0
1242;270430205060030;3.5;1821.15;931.76;1398.3;332;314;5;65;39;39;66;76;64;4128104;1160;1120;5;175;1160;508;652;985087;980087;5000;152;38;105;11;9
1243;270430205060031;3.41;1207.87;687.25;1077.96;184;150;12;70;28;28;44;36;34;18874;627;550;16;196;627;284;343;369739;369739;0;123;17;30;2;3
1244;270430205060032;2.97;3976.18;2530.75;3367.99;128;4;124;43;23;23;30;32;25;9720;380;18;362;113;380;156;224;878486;878486;0;9;21;65;7;19
1245;270430205060033;2.98;4468.71;2454.95;3525.53;208;85;116;59;29;29;61;51;36;19912;620;278;329;166;620;271;349;1403115;1403115;0;38;18;83;18;40
1246;270430205060034;3.58;1538.85;794.27;1273.18;338;290;2;97;37;37;78;65;66;422885;1209;1068;2;312;1209;557;652;852028;852028;0;167;50;94;11;3
1247;270430205060035;3.37;1409.22;781.63;1278.37;237;0;0;0;0;0;0;0;0;0;799;0;0;0;799;368;431;0;0;0;0;0;0;0;0
1248;270430205060036;3.18;383.68;248.04;397.79;373;363;0;13;63;63;82;71;79;371494;1182;1156;0;50;1182;581;601;235357;231217;4140;329;5;3;0;0
1249;270430205060037;3.09;468.68;282.33;364.77;74;0;0;0;0;0;0;0;0;0;229;0;0;0;229;116;113;0;0;0;0;0;0;0;0
1250;270430205060038;2.79;2356.36;1419.16;1979.52;359;175;183;116;80;80;99;74;54;341051;1001;541;457;291;1001;414;587;1305152;1304952;200;109;39;166;19;8
1251;270430205060039;3.16;1327.4;766.35;1123.14;322;286;27;97;52;52;68;89;62;221483;1015;937;59;279;1015;447;568;683585;682565;1020;186;36;79;8;1
1252;270430205060040;4.07;458.69;266.55;427.84;211;206;0;53;21;21;41;38;42;221897;859;846;0;177;859;413;446;185253;185253;0;195;3;2;0;0
1253;270430205060041;3.47;519.1;397.07;699.67;302;159;89;78;25;25;65;76;66;451254;1047;540;318;239;1047;499;548;345508;345508;0;190;12;8;1;0
1254;270430205060042;3.31;2026.73;1062.45;1580.4;325;308;5;89;35;35;68;78;75;321365;1058;1019;16;279;1058;486;572;1000925;992995;7930;159;44;86;14;5
1255;270430205060043;3.3;1283.63;774.63;1175.84;360;330;14;120;43;43;74;99;75;401566;1188;1117;41;357;1188;507;681;816200;816200;0;189;55;83;6;1
1256;270430205060044;3.34;1628.57;892.01;1322.06;291;255;13;93;39;39;61;68;57;431055;971;883;35;309;971;423;548;772752;772752;0;135;51;82;4;8
1257;270430205060045;3.39;772.51;479.4;1087.99;358;328;28;91;56;56;64;79;76;462354;1213;1094;112;284;1213;525;688;512875;512875;0;122;16;55;2;1
1258;270430205060046;3.36;1370.44;787.25;1132.82;349;308;8;92;33;33;79;87;77;371772;1160;1047;25;308;1160;472;688;817637;817637;0;200;44;81;8;2
1259;270430205060047;3.4;1211.4;643.72;1182.65;132;132;0;42;14;14;24;25;48;12441;449;449;0;135;449;222;227;254270;254270;0;71;14;27;4;0
1260;270430205060048;3.01;1643.37;981.63;1485.21;331;159;163;59;46;46;91;86;63;27774;996;536;432;200;996;420;576;853054;853054;0;123;43;118;6;5
1261;270430205060049;3.17;2297.75;1215.61;1807.11;287;190;95;59;37;37;67;69;65;291250;909;675;231;178;909;375;534;1003372;1002862;510;92;40;126;6;12
1262;270430205060050;3.07;1797.46;1014.24;1482.35;349;244;98;95;47;47;85;89;77;321441;1072;805;253;266;1072;451;621;981776;981776;0;129;48;150;9;2
1263;270430205060051;3.15;1553.77;968.4;1561.94;296;212;81;78;34;34;67;80;69;32840;931;693;232;233;931;393;538;821080;820880;200;107;46;74;13;4
