;Cod_setor;MediaMoradorDomicilio;RendaMediaDomicilio;RendaMediaPerCapitaGeral;RendaMediaPerCapitaComRendimento;nAbsDomicilios;nAbsDomiciliosCasa;nAbsDomiciliosApto;nAbsImoveisAlugados;nAbs1PessoasDomicilio;nAbs1PessoasDomicilio;nAbs2PessoasDomicilio;nAbs3PessoasDomicilio;nAbs4PessoasDomicilio;nAbs5ouMaisPessoasDomicilio;nAbsHabitantes;nAbsMoradoresCasa;nAbsMoradoresApto;nAbsMoradoresImoveisAlugados;nAbsConjuges;nAbsHomensResidentes;nAbsMulheresResidentes;TotalRendNomMensalDomParticulares;TotalRendimentoNomMensalDomParticularesPermanentes;TotalRendimentoNomMensalDomParitulcaresImprovisados;nAbsPessoasClasseE;nAbsPessoasClasseD;nAbsPessoasClasseC;nAbsPessoasClasseB;nAbsPessoasClasseA
158;120020305000070;4.21;494.69;350.5;661.62;216;198;0;4;12;12;27;36;44;74;852;834;0;18;852;440;412;235538;235538;0;147;2;6;1;0
159;120020305000071;4.24;712.9;345.51;812.21;222;222;0;3;13;13;29;47;45;81;941;941;0;9;941;498;443;263969;263969;0;138;16;23;1;0
160;120020305000072;4.36;563.95;270.92;486.24;146;146;0;0;12;12;12;30;34;51;637;637;0;0;637;355;282;130313;130313;0;128;8;3;0;0
161;120020305000073;4.56;452.88;245.39;523.8;240;240;0;5;12;12;33;42;51;88;1095;1095;0;19;1095;583;512;198522;198522;0;198;1;4;0;0
162;120020305000074;4.86;262.85;136.78;547.12;156;156;0;1;15;15;15;26;28;53;758;758;0;4;758;400;358;70578;70578;0;60;3;4;0;0
163;120020305000076;5.78;142.17;97.61;715.83;23;23;0;0;1;1;2;3;0;15;133;133;0;0;133;67;66;8590;8590;0;5;1;0;0;0
164;120020305000077;5.28;255.72;141.59;386.78;32;31;0;0;2;2;5;2;5;15;169;165;0;0;169;83;86;15858;15858;0;22;0;0;0;0
165;120020305000079;4.57;328.13;165.84;402.05;316;316;0;0;20;20;43;54;49;128;1443;1443;0;0;1443;792;651;175293;175293;0;196;4;3;0;0
166;120020305000080;4.73;148.5;74.14;370.71;88;88;0;0;3;3;10;13;16;44;416;416;0;0;416;213;203;20760;20760;0;27;1;0;0;0
167;120020305000081;3.94;1249.68;659.81;1113.65;190;172;18;26;19;19;25;38;42;61;749;716;33;59;749;342;407;401991;401991;0;117;5;29;3;6
168;120020305000082;4.15;1335.45;644.01;1114.9;95;94;1;3;4;4;13;29;21;21;394;391;3;9;394;184;210;207371;207371;0;60;14;16;0;3
169;120020305000083;4.03;747.74;405.83;752.32;149;149;0;12;9;9;16;36;37;49;601;601;0;42;601;292;309;190336;190336;0;106;10;16;0;0
170;120020305000084;3.59;1504.89;878.83;1387.84;232;186;17;60;30;30;43;49;49;56;834;750;35;133;834;399;435;613225;613225;0;120;18;59;2;6
171;120020305000085;3.98;943.21;486.43;827.22;264;258;5;14;14;14;33;74;56;80;1063;1038;10;44;1063;511;552;414435;414435;0;184;26;33;2;1
172;120020305000086;4.35;706.85;526.11;895.45;194;194;0;4;11;11;25;42;38;68;843;843;0;16;843;383;460;354599;354599;0;124;10;15;0;1
173;120020305000087;4.39;443.4;288.73;562.75;152;149;2;14;7;7;18;22;35;63;664;661;2;50;664;341;323;143501;142501;1000;109;7;6;0;0
174;120020305000088;4.11;550.08;367.04;686.53;189;184;5;12;14;14;25;35;49;61;776;769;7;42;776;386;390;227929;227929;0;136;7;12;0;0
175;120025205000001;3.13;911.55;591.24;905.37;360;328;30;67;59;59;78;89;78;52;1126;1067;54;195;1126;540;586;534923;534923;0;246;29;42;1;3
176;120025205000002;3.46;598.33;341.85;611.3;338;329;8;43;48;48;56;81;69;80;1176;1148;18;135;1176;562;614;311763;311541;222;250;12;17;1;0
177;120025205000003;3.59;504.91;293.27;500.02;367;361;5;39;45;45;69;85;61;104;1317;1300;16;125;1317;662;655;291513;291513;0;285;16;9;2;0
178;120025205000004;3.0;1217.26;819.06;1230.52;257;222;33;75;53;53;49;60;57;36;768;706;59;185;768;363;405;491835;490735;1100;151;27;41;6;4
179;120025205000005;3.34;808.51;511.66;849.48;455;444;3;72;69;69;95;93;85;101;1500;1484;7;193;1500;712;788;612761;612761;0;310;32;46;1;1
180;120025205000006;3.32;1457.63;807.36;1244.07;501;453;35;81;63;63;104;116;104;97;1655;1561;61;211;1655;817;838;1094784;1066144;28640;295;46;104;8;14
181;120025205000007;3.28;980.33;594.11;928.55;258;226;26;61;38;38;45;70;54;47;841;780;55;162;841;396;445;405778;404568;1210;168;27;36;4;1
182;120025205000008;3.31;497.97;283.64;533.37;64;64;0;1;5;5;16;18;13;12;212;212;0;3;212;118;94;48560;48560;0;56;2;1;0;0
183;120025205000009;3.29;641.79;345.59;606.0;184;184;0;0;22;22;50;37;43;31;606;606;0;0;606;313;293;172104;172104;0;158;3;6;0;1
184;120025205000010;3.8;514.14;266.05;463.8;194;192;0;0;22;22;30;49;31;57;738;729;0;0;738;413;325;155373;152878;2495;164;8;5;0;0
185;120025205000011;3.59;347.88;189.57;452.52;111;111;0;0;23;23;15;23;16;32;399;399;0;0;399;235;164;56112;56112;0;75;0;2;0;0
186;120025205000012;3.77;203.83;129.08;338.52;138;138;0;0;14;14;21;32;28;40;520;520;0;0;520;295;225;51116;51116;0;85;0;0;0;0
187;120025205000013;3.56;493.39;346.58;688.89;54;54;0;0;7;7;8;14;11;13;192;192;0;0;192;109;83;55800;55800;0;36;3;0;1;0
188;120025205000014;3.52;544.52;283.9;596.19;64;64;0;0;3;3;16;18;12;15;225;225;0;0;225;125;100;53147;53147;0;53;4;1;0;0
189;120025205000015;4.08;697.9;294.07;534.37;104;102;0;0;15;15;9;23;22;28;424;417;0;0;424;224;200;93515;93515;0;89;2;6;2;0
190;120025205000016;3.87;239.29;109.57;295.22;31;31;0;0;4;4;4;5;8;9;120;120;0;0;120;66;54;10628;10628;0;24;0;0;0;0
191;120025205000017;3.16;1073.02;795.91;1252.91;189;175;11;33;33;33;41;43;31;35;595;572;16;69;595;285;310;386403;385703;700;100;21;26;1;3
192;120025205000018;3.56;653.16;363.36;626.78;419;418;0;34;52;52;57;105;96;105;1490;1489;0;124;1490;736;754;417416;417416;0;320;18;23;2;1
193;120025205000019;2.92;1151.46;577.62;1046.94;13;13;0;0;3;3;5;0;2;3;38;38;0;0;38;14;24;16751;16751;0;9;3;1;0;0
194;120025205000020;3.45;433.52;321.21;606.73;42;42;0;0;2;2;14;10;9;6;145;145;0;0;145;83;62;38224;38224;0;33;1;1;0;0
195;120025205000021;3.8;873.75;465.82;716.64;20;20;0;0;2;2;5;0;3;10;76;76;0;0;76;45;31;27949;27949;0;13;2;4;0;0
196;120025205000022;2.93;474.29;358.0;485.86;14;14;0;0;1;1;6;3;1;3;41;41;0;0;41;25;16;13604;13604;0;13;0;0;0;0
197;120025205000023;3.67;1357.89;648.19;1029.47;9;9;0;0;1;1;2;2;1;3;33;33;0;0;33;13;20;17501;17501;0;8;0;0;0;1
198;120025205000024;3.65;440.9;212.45;465.11;238;236;0;0;34;34;35;47;50;67;863;861;0;0;863;475;388;147440;145445;1995;180;6;5;0;1
199;120030205000001;4.29;818.42;411.45;970.93;265;265;0;21;20;20;39;50;48;96;1137;1137;0;67;1137;575;562;367010;367010;0;131;18;32;3;1
200;120030205000002;4.26;844.48;409.27;702.47;238;238;0;17;17;17;34;53;50;70;1014;1014;0;64;1014;518;496;329379;329379;0;188;8;22;1;2
201;120030205000003;4.12;550.15;302.17;497.57;247;243;3;27;21;21;29;58;48;80;1015;1011;3;86;1015;510;505;214996;213996;1000;199;12;12;0;0
202;120030205000004;3.8;1304.48;666.09;1137.15;218;210;5;38;18;18;40;49;46;61;829;808;7;139;829;405;424;458021;458021;0;115;17;43;0;4
203;120030205000005;3.9;972.66;500.52;872.56;252;241;10;30;25;25;41;53;59;66;983;960;20;93;983;464;519;390628;388028;2600;175;21;42;2;1
204;120030205000006;4.51;563.94;299.49;618.85;257;254;0;20;17;17;24;44;57;98;1151;1146;0;71;1151;579;572;251872;248302;3570;187;9;13;0;1
205;120030205000007;4.45;577.13;294.21;591.39;62;62;0;4;1;1;8;13;14;24;276;276;0;12;276;129;147;58548;58548;0;48;2;3;0;0
206;120030205000008;4.04;822.28;450.87;723.02;360;330;29;47;24;24;65;68;85;103;1454;1374;76;141;1454;717;737;519651;518151;1500;276;26;28;0;1
207;120030205000009;3.27;2083.16;1187.9;1784.02;147;137;9;31;23;23;29;35;31;26;479;460;18;94;479;219;260;485567;484547;1020;70;13;52;2;7
208;120030205000010;3.95;1349.69;708.82;1214.05;297;283;4;29;16;16;55;66;47;95;1163;1124;9;99;1163;573;590;690461;688861;1600;155;28;73;7;2
209;120030205000011;4.09;895.48;444.03;776.29;163;158;5;18;13;13;25;36;31;50;666;657;9;63;666;354;312;225125;225125;0;111;7;22;1;1
210;120030205000012;4.28;329.97;137.16;489.2;71;65;0;0;7;7;11;12;9;23;294;278;0;0;294;153;141;29102;27120;1982;40;0;1;0;0
211;120030205000013;4.99;314.4;130.08;442.55;86;86;0;1;2;2;11;19;14;28;429;429;0;3;429;216;213;40715;40715;0;45;1;0;0;1
212;120030205000014;6.15;54.2;39.03;209.3;120;120;0;0;0;0;1;7;23;72;738;738;0;0;738;393;345;19046;19046;0;22;0;0;0;0
213;120030205000015;4.81;230.15;92.26;335.68;53;52;0;0;3;3;5;8;10;25;255;254;0;0;255;147;108;15777;15777;0;34;0;0;0;0
214;120030205000016;5.32;187.18;104.73;324.25;61;60;0;0;0;0;6;11;9;26;320;319;0;0;320;180;140;23670;22470;1200;37;1;0;0;0
215;120030205000017;6.13;316.85;110.98;394.61;68;34;0;0;1;1;6;7;8;34;417;210;0;0;417;206;211;28412;28412;0;47;3;1;0;0
216;120030205000018;5.36;211.64;99.79;323.14;22;22;0;0;0;0;4;1;4;9;118;118;0;0;118;61;57;6786;6786;0;17;0;0;0;0
217;120030205000019;5.04;134.69;40.84;242.55;55;55;0;0;2;2;6;6;11;27;277;277;0;0;277;159;118;8004;8004;0;31;0;0;0;0
218;120030205000020;5.5;90.5;58.27;466.17;14;3;0;0;2;2;0;2;1;8;77;17;0;0;77;44;33;2797;2797;0;3;0;0;0;0
219;120030205000021;5.05;203.1;64.48;451.33;20;1;0;0;1;1;5;3;3;5;101;14;0;0;101;51;50;4062;4062;0;9;0;0;0;0
220;120030205000022;3.94;591.11;225.37;608.5;18;0;0;0;0;0;4;6;3;4;71;0;0;0;71;34;37;12170;12170;0;18;0;0;0;0
221;120030205000024;4.74;480.86;182.14;540.91;35;0;0;0;1;1;4;4;8;18;166;0;0;0;166;76;90;17850;17850;0;31;0;0;0;0
222;120030205000025;5.81;341.05;139.38;424.57;57;57;0;0;1;1;3;14;4;25;331;331;0;0;331;163;168;27597;27597;0;43;0;0;0;0
223;120030205000026;5.05;230.1;107.55;371.58;171;171;0;0;14;14;13;30;27;65;863;863;0;0;863;467;396;62054;62054;0;83;0;3;0;0
224;120030205000027;5.23;133.5;56.18;294.39;175;175;0;2;4;4;15;24;33;82;916;916;0;11;916;498;418;36799;36799;0;69;0;0;0;0
225;120030205000028;5.66;209.82;80.63;269.06;146;146;0;0;6;6;7;25;27;53;826;826;0;0;826;465;361;48700;48700;0;94;0;0;0;0
226;120030205000029;5.61;212.03;91.82;312.2;63;62;0;0;2;2;3;7;10;31;351;348;0;0;351;191;160;20293;19293;1000;41;0;0;0;0
227;120030205000030;5.34;156.28;74.2;298.78;173;173;0;0;8;8;14;21;34;75;923;923;0;0;923;513;410;44817;44817;0;66;0;0;0;0
228;120030205000031;4.88;128.52;80.52;366.99;128;126;0;0;4;4;13;19;24;57;625;615;0;0;625;324;301;34864;32884;1980;44;0;0;0;0
229;120030205000032;5.45;293.83;145.79;387.0;231;231;0;0;7;7;21;30;29;110;1260;1260;0;0;1260;652;608;116486;116486;0;133;5;1;0;0
230;120030205000033;4.62;303.58;135.47;568.63;102;100;0;0;6;6;14;15;15;46;469;462;0;0;469;248;221;45549;44349;1200;44;2;3;1;0
231;120030205000034;5.52;51.74;33.3;251.15;129;129;0;0;2;2;2;4;31;83;712;712;0;0;712;382;330;15320;15320;0;21;0;0;0;0
232;120030205000035;5.17;208.62;96.5;269.54;116;116;0;0;8;8;9;17;17;55;600;600;0;0;600;344;256;39084;39084;0;74;0;0;0;0
233;120030205000036;4.93;183.88;85.46;331.01;88;88;0;0;9;9;9;15;9;37;434;434;0;0;434;233;201;24830;24830;0;42;0;0;0;0
234;120030205000037;4.58;776.99;372.65;660.13;294;292;0;33;16;16;31;48;61;122;1342;1338;0;148;1342;644;698;384198;381198;3000;231;20;26;0;1
235;120030205000038;4.45;438.98;238.49;472.23;306;300;5;31;23;23;31;60;58;117;1359;1339;18;135;1359;646;713;237533;236323;1210;246;5;7;0;0
236;120030205000039;4.21;488.93;277.43;565.86;623;620;0;38;28;28;92;145;127;206;2619;2608;0;144;2619;1338;1281;527549;524649;2900;437;30;24;0;0
237;120030205000040;4.69;567.22;328.53;934.39;245;244;0;22;9;9;25;50;45;99;1149;1144;0;97;1149;565;584;287541;287541;0;118;10;17;0;1
238;120030205000041;4.65;207.67;102.35;277.03;407;407;0;1;34;34;41;63;74;167;1894;1894;0;4;1894;1038;856;136023;136023;0;258;2;0;0;0
239;120030205000042;4.7;265.0;133.67;407.09;66;64;0;0;5;5;7;13;10;23;307;301;0;0;307;161;146;26868;24068;2800;44;1;1;0;0
240;120030205000043;5.22;145.37;79.8;471.46;135;134;0;1;6;6;13;25;14;60;704;700;0;6;704;383;321;41017;40437;580;36;0;2;0;0
241;120030205000044;4.45;335.91;177.3;393.38;292;291;0;0;22;22;47;51;53;97;1298;1295;0;0;1298;698;600;163644;163294;350;202;1;7;0;0
242;120032805000001;4.61;925.87;492.87;944.51;305;283;12;19;18;18;39;52;56;104;1383;1334;26;73;1383;687;696;493315;491615;1700;188;37;35;1;2
243;120032805000002;4.67;663.16;341.36;621.72;191;190;0;10;11;11;17;35;36;82;889;888;0;40;889;454;435;196069;196069;0;150;8;12;0;1
244;120032805000003;5.55;217.34;107.52;342.93;154;154;0;0;11;11;10;20;20;69;855;855;0;0;855;457;398;57955;57955;0;90;0;0;0;0
245;120032805000004;4.91;180.31;84.03;454.73;78;78;0;0;3;3;8;16;15;29;383;383;0;0;383;218;165;23191;23191;0;20;1;0;0;0
246;120032805000006;5.49;201.91;112.59;307.54;268;266;0;0;5;5;34;40;43;105;1471;1463;0;0;1471;744;727;99644;99644;0;128;2;0;0;0
247;120032805000007;4.92;261.6;134.17;402.5;25;25;0;0;0;0;4;4;3;13;123;123;0;0;123;58;65;9660;9660;0;12;0;0;0;0
248;120032805000008;5.06;132.65;106.49;588.82;34;34;0;0;0;0;4;7;3;19;172;172;0;0;172;85;87;10010;10010;0;8;0;0;0;0
249;120032805000009;5.1;317.07;247.97;598.04;41;35;0;0;0;0;3;7;10;18;209;181;0;0;209;106;103;30500;30500;0;21;0;0;0;0
250;120032805000011;4.16;169.84;105.02;463.05;32;32;0;0;4;4;0;6;10;11;133;133;0;0;133;67;66;10187;10187;0;10;0;0;0;0
251;120032805000012;5.58;260.0;143.69;561.4;43;43;0;0;2;2;3;7;3;20;240;240;0;0;240;129;111;24140;24140;0;19;0;0;0;0
252;120032805000013;5.14;216.74;112.06;392.62;140;135;0;0;8;8;16;13;23;63;719;684;0;0;719;407;312;53004;53004;0;66;4;1;0;0
253;120033605000001;3.99;692.97;509.45;839.71;247;247;0;3;14;14;28;70;55;74;986;986;0;8;986;476;510;410266;410266;0;189;16;16;1;1
254;120033605000002;4.29;553.5;329.8;634.54;290;290;0;5;14;14;41;57;69;95;1243;1243;0;16;1243;630;613;309021;309021;0;208;15;18;1;0
255;120033605000003;4.11;891.29;467.46;819.95;309;307;0;11;25;25;40;71;67;92;1266;1262;0;34;1266;593;673;452723;449443;3280;229;21;29;1;2
256;120033605000004;3.8;605.63;364.48;665.01;329;325;0;9;25;25;45;90;76;85;1243;1234;0;38;1243;616;627;352454;346654;5800;211;13;28;0;1
257;120033605000005;5.03;335.3;136.02;496.31;123;123;0;1;6;6;12;17;17;59;619;619;0;7;619;344;275;55090;55090;0;78;1;1;0;0
258;120033605000006;4.67;386.25;164.76;386.83;13;12;0;0;0;0;2;2;3;4;63;56;0;0;63;33;30;8897;8763;134;7;1;0;0;0
259;120033605000007;5.87;336.0;175.63;802.86;15;15;0;0;0;0;1;2;3;7;88;88;0;0;88;52;36;11240;11240;0;3;1;1;0;0
260;120033605000008;5.12;184.88;111.79;403.3;82;82;0;0;4;4;6;11;11;44;420;420;0;0;420;236;184;31861;31861;0;27;1;0;0;0
261;120033605000009;4.5;380.9;201.03;414.38;124;124;0;0;11;11;12;14;25;56;558;558;0;0;558;309;249;81218;81218;0;91;4;3;0;0
262;120033605000010;4.48;213.28;156.7;347.85;66;61;0;0;4;4;10;12;9;21;304;273;0;0;304;152;152;31654;29584;2070;43;0;0;0;0
263;120033605000011;4.55;319.57;164.81;486.3;134;134;0;0;15;15;16;20;21;52;610;610;0;0;610;344;266;69055;69055;0;78;1;3;0;0
264;120033605000012;4.3;505.81;251.94;565.87;274;274;0;2;24;24;43;48;47;94;1179;1179;0;7;1179;653;526;213899;213899;0;167;4;6;0;3
265;120033605000013;4.75;166.12;103.08;473.31;69;69;0;0;6;6;3;10;16;30;328;328;0;0;328;187;141;23192;23192;0;22;0;0;0;0
266;120033605000014;4.13;454.56;252.25;488.49;280;280;0;6;15;15;40;64;53;103;1155;1155;0;26;1155;590;565;223241;223241;0;226;6;7;0;0
267;120033605000015;3.91;629.15;392.49;673.0;379;377;0;30;22;22;63;75;101;109;1488;1474;0;111;1488;737;751;443509;437859;5650;272;20;29;0;1
268;120033605000016;3.99;907.58;542.68;866.69;344;343;0;11;21;21;49;88;71;107;1369;1368;0;36;1369;672;697;587097;587097;0;233;23;47;1;2
269;120033605000017;3.92;398.9;237.67;506.36;251;249;0;1;21;21;35;60;52;74;981;975;0;3;981;531;450;182290;177780;4510;167;2;7;1;0
270;120033605000018;4.84;385.4;196.33;398.42;141;141;0;0;3;3;17;17;28;69;682;682;0;0;682;362;320;95222;95222;0;115;2;2;0;0
271;120033605000019;3.6;726.0;448.82;1271.67;5;5;0;0;0;0;2;1;0;2;18;18;0;0;18;9;9;7630;7630;0;3;1;0;0;0
272;120033605000020;4.64;74.97;48.6;400.0;33;33;0;0;1;1;5;4;6;15;153;153;0;0;153;87;66;5200;5200;0;6;0;0;0;0
273;120033605000021;5.28;103.67;71.99;369.26;46;46;0;0;3;3;5;5;8;18;243;243;0;0;243;122;121;11447;11447;0;8;1;0;0;0
274;120033605000022;4.29;331.69;189.97;392.12;49;49;0;0;5;5;8;5;10;20;210;210;0;0;210;101;109;30585;30585;0;42;0;0;0;0
275;120034405000001;3.66;1096.59;574.43;925.47;188;182;1;15;18;18;32;51;34;44;690;667;2;56;690;330;360;316511;310661;5850;121;29;27;1;1
276;120034405000002;4.23;863.83;470.35;903.85;229;228;0;13;20;20;28;54;38;75;966;965;0;56;966;505;461;346175;345775;400;165;15;17;0;3
277;120034405000003;4.22;718.72;353.55;710.51;340;339;1;38;27;27;49;64;68;115;1436;1433;3;129;1436;748;688;369463;369463;0;215;18;30;0;2
278;120034405000004;4.01;207.55;124.58;460.56;129;127;0;0;21;21;22;20;19;39;514;508;0;0;514;306;208;45595;45295;300;56;0;1;0;0
279;120034405000005;6.03;324.26;136.66;570.06;38;38;0;0;3;3;0;3;4;21;229;229;0;0;229;131;98;19952;19952;0;13;1;2;0;0
280;120034405000006;5.61;218.65;76.53;276.53;74;1;0;0;0;0;5;11;14;34;415;4;0;0;415;219;196;20740;20740;0;62;0;0;0;0
281;120034405000007;5.0;356.67;167.83;406.32;15;15;0;0;2;2;2;1;1;7;75;75;0;0;75;42;33;7720;7720;0;12;0;0;0;0
282;120034405000008;4.73;403.59;212.34;606.41;96;95;0;0;9;9;14;19;14;26;460;449;0;0;460;264;196;67312;67312;0;60;1;2;0;0
283;120034405000009;4.5;549.56;259.9;638.92;18;18;0;0;2;2;1;2;6;6;81;81;0;0;81;48;33;15334;15334;0;11;2;1;0;0
284;120034405000010;3.95;1055.6;524.05;980.65;327;317;4;36;24;24;52;69;80;90;1289;1263;11;137;1289;657;632;523857;517857;6000;211;28;31;2;7
285;120034405000011;4.31;831.38;390.8;756.53;208;207;1;13;19;19;28;45;41;63;897;896;1;45;897;465;432;259491;259491;0;158;15;20;2;1
286;120034405000012;4.47;421.8;202.54;429.61;163;163;0;0;15;15;19;32;23;65;729;729;0;0;729;414;315;109979;109979;0;113;6;3;0;1
287;120034405000013;4.69;329.79;194.48;527.33;43;42;0;0;1;1;9;6;8;13;200;197;0;0;200;126;74;27421;26911;510;20;0;2;0;0
288;120035105000001;4.41;502.06;303.14;772.94;349;347;0;16;23;23;40;78;63;127;1537;1534;0;56;1537;766;771;340941;340941;0;172;22;16;0;1
289;120035105000002;4.42;674.11;360.35;951.98;156;149;0;6;10;10;16;32;34;47;671;659;0;24;671;349;322;169837;169837;0;85;9;17;1;0
290;120035105000003;5.38;260.36;129.08;421.41;66;66;0;0;1;1;6;11;12;28;355;355;0;0;355;183;172;28656;28656;0;34;1;1;0;0
291;120035105000004;5.09;263.75;151.0;446.59;218;217;0;1;8;8;22;36;38;89;1108;1105;0;5;1108;582;526;115666;114696;970;125;4;0;0;0
292;120035105000005;5.27;385.25;157.15;464.84;236;235;0;1;7;7;21;42;40;95;1240;1238;0;3;1240;665;575;132480;131940;540;145;3;7;0;1
293;120035105000006;4.94;320.39;155.01;494.29;142;142;0;0;4;4;16;15;30;71;701;701;0;0;701;341;360;70684;70684;0;66;2;3;1;0
294;120035105000007;6.68;68.53;26.65;189.03;62;62;0;0;1;1;7;5;2;28;414;414;0;0;414;209;205;6049;6049;0;19;0;0;0;0
295;120035105000008;5.46;236.83;107.1;400.29;84;83;0;0;4;4;6;12;12;41;459;449;0;0;459;241;218;32023;32023;0;33;1;0;1;0
296;120035105000009;5.44;249.93;128.55;429.06;215;215;0;0;4;4;17;40;34;89;1170;1170;0;0;1170;626;544;100401;100401;0;122;4;0;0;0
297;120035105000010;6.09;246.44;130.74;385.16;32;32;0;0;1;1;0;4;4;18;195;195;0;0;195;107;88;14251;14251;0;20;0;0;0;0
298;120035105000013;5.89;360.13;132.2;396.61;38;38;0;0;1;1;4;5;6;13;224;224;0;0;224;120;104;20227;20227;0;29;2;0;0;0
299;120035105000014;5.76;742.93;304.5;583.63;74;74;0;1;9;9;6;9;7;26;426;426;0;6;426;251;175;83942;83942;0;59;4;5;0;1
300;120035105000015;5.85;293.62;132.82;464.88;65;65;0;0;4;4;2;8;6;36;380;380;0;0;380;204;176;29752;29752;0;35;1;0;0;0
301;120035105000016;4.86;675.67;341.26;675.79;364;362;0;24;19;19;32;61;72;152;1761;1758;0;102;1761;897;864;444664;444664;0;255;29;15;0;2
302;120035105000017;5.52;420.3;181.47;419.25;119;119;0;1;12;12;7;11;15;59;657;657;0;1;657;351;306;72950;72950;0;109;3;0;0;0
303;120035105000018;5.07;261.56;131.94;331.74;223;223;0;1;2;2;19;45;37;98;1131;1131;0;3;1131;618;513;104498;104498;0;168;3;2;0;0
304;120035105000019;5.17;214.6;141.05;364.89;35;35;0;0;2;2;3;3;8;17;181;181;0;0;181;99;82;16785;16785;0;23;0;0;0;0
305;120035105000020;7.0;0.0;127.5;510.0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;7;2;5;0;0;0;0;0;0;0;0
306;120035105000021;5.57;295.18;126.57;437.53;201;196;0;0;5;5;17;30;31;80;1117;1091;0;0;1117;597;520;91006;89512;1494;110;3;3;0;0
307;120035105000023;2.0;550.0;342.0;342.0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;2;1;1;0;0;0;0;0;0;0;0
308;120035105000024;5.62;294.5;156.81;389.54;87;86;0;0;3;3;6;9;18;40;491;483;0;0;491;254;237;49082;48992;90;61;2;1;0;0
309;120038505000001;3.48;1886.87;916.84;1826.78;281;257;10;40;41;41;48;55;63;54;959;907;21;116;959;484;475;700908;693968;6940;146;12;47;4;10
310;120038505000002;3.49;943.52;581.44;957.11;150;139;0;9;21;21;19;37;33;31;506;490;0;40;506;266;240;221823;221223;600;108;10;17;2;0
311;120038505000003;3.64;471.21;274.77;553.7;347;346;0;41;45;45;52;82;59;105;1259;1258;0;132;1259;638;621;255811;255091;720;228;12;15;0;0
312;120038505000004;3.4;730.47;425.18;666.42;251;250;1;24;32;32;49;60;59;46;854;853;1;76;854;414;440;281897;281897;0;195;21;18;0;0
313;120038505000005;3.33;822.16;476.59;982.27;335;331;0;54;48;48;66;79;78;59;1116;1103;0;143;1116;560;556;417937;417937;0;185;27;36;2;2
314;120038505000006;3.91;584.37;351.92;643.35;195;193;0;37;14;14;37;44;37;56;762;755;0;137;762;372;390;205873;205873;0;147;4;12;0;0
315;120038505000007;3.53;920.99;497.75;850.05;335;333;0;41;48;48;54;70;74;83;1177;1175;0;122;1177;596;581;468379;467669;710;245;25;43;1;1
316;120038505000008;3.85;505.14;267.76;503.57;404;401;0;1;49;49;72;70;72;125;1548;1544;0;2;1548;882;666;309803;308993;810;357;11;7;0;0
317;120038505000009;2.93;1997.21;938.36;1673.84;28;27;0;0;6;6;8;4;4;6;82;78;0;0;82;46;36;61932;61932;0;20;1;2;0;1
318;120038505000010;3.46;597.57;363.89;688.06;225;223;0;3;31;31;52;49;30;58;773;771;0;17;773;426;347;233253;232393;860;157;13;10;1;1
319;120038505000011;3.7;492.61;282.59;655.1;283;280;1;22;34;34;49;65;54;73;1046;1038;3;88;1046;530;516;216183;215673;510;179;9;13;1;0
320;120038505000012;3.59;1079.97;495.61;811.0;76;76;0;1;9;9;14;10;21;22;273;273;0;2;273;154;119;107052;107052;0;61;3;6;0;1
321;120038505000013;3.67;326.0;145.74;526.3;135;135;0;2;20;20;21;26;28;37;496;496;0;18;496;277;219;56840;56840;0;65;1;3;0;0
322;120038505000014;3.62;442.04;243.11;475.85;185;178;0;0;20;20;35;41;36;42;652;644;0;0;652;362;290;118339;118339;0;143;3;4;0;0
323;120038505000015;3.54;603.36;324.29;592.42;230;226;0;0;21;21;56;45;45;57;813;803;0;0;813;449;364;210047;208547;1500;202;7;4;0;1
324;120038505000016;3.79;503.16;226.34;500.96;154;154;0;4;20;20;20;32;28;53;583;583;0;11;583;320;263;105703;105703;0;130;2;4;1;0
325;120038505000017;3.62;621.28;321.57;598.9;246;246;0;1;29;29;44;47;59;64;891;891;0;7;891;470;421;226084;226084;0;207;7;5;1;2
326;120038505000018;4.29;407.6;213.84;427.68;167;167;0;0;11;11;25;29;37;60;716;716;0;0;716;388;328;113763;113763;0;131;5;1;0;0
327;120038505000019;3.67;954.86;507.74;874.71;190;175;8;42;25;25;30;43;40;45;694;662;18;138;694;361;333;280782;279782;1000;131;19;25;1;1
328;120038510000001;3.68;621.86;361.6;679.93;176;172;4;17;11;11;34;40;54;34;648;639;9;67;648;324;324;176101;176101;0;141;7;12;0;0
329;120038510000002;3.6;674.84;319.51;657.92;135;135;0;12;20;20;13;38;27;37;486;486;0;43;486;245;241;122373;122373;0;103;11;3;0;1
330;120038510000003;3.43;623.91;365.67;619.96;255;252;0;22;31;31;45;69;51;55;875;867;0;82;875;435;440;242356;242356;0;203;10;16;0;0
331;120039305000001;4.81;827.45;411.69;988.48;264;247;1;16;13;13;23;41;42;111;1226;1191;3;58;1226;616;610;345534;333252;12282;127;20;22;1;3
332;120039305000002;5.27;549.46;288.09;682.26;398;380;0;9;12;12;27;67;62;179;2097;1971;0;48;2097;1062;1035;428974;426819;2155;226;30;21;0;0
